DEPTH	GR	FACES	FACES2
4252.2846	73.876	Ps8	
4252.3608	69.928	Ps8	
4252.437	65.818	Ps8	
4252.5132	61.977	Ps8	
4252.5894	58.862	Ps8	
4252.6656	56.759	Ps8	
4252.7418	55.743	Ps8	
4252.818	55.706	Ps8	
4252.8942	56.4	Ps8	
4252.9704	57.446	Ps8	
4253.0466	58.388	Ps8	
4253.1228	58.785	Ps8	
4253.199	58.29	Ps8	
4253.2752	56.793	Ps8	
4253.3514	54.476	Ps8	
4253.4276	51.76	Ps8	
4253.5038	49.098	Ps8	
4253.58	46.882	Ps8	
4253.6562	45.414	Ps8	
4253.7324	44.851	Ps8	
4253.8086	45.223	Ps8	
4253.8848	46.438	Ps8	
4253.961	48.154	Ps8	
4254.0372	49.87	Ps8	
4254.1134	51.232	Ps8	
4254.1896	52.284	Ps8	
4254.2658	53.536	Ps8	
4254.342	55.781	Ps8	
4254.4182	59.719	Ps8	
4254.4944	65.564	Ps8	
4254.5706	72.898	Ps8	
4254.6468	80.562	Ps8	
4254.723	87.01	Ps8	
4254.7992	91.091	Ps8	
4254.8754	92.407	Ps8	
4254.9516	91.239	Ps8	
4255.0278	88.271	Ps8	
4255.104	84.374	Ps8	
4255.1802	80.425	Ps8	
4255.2564	77.007	Ps8	
4255.3326	74.291	Ps8	
4255.4088	72.251	Ps8	
4255.485	71.035	Ps8	
4255.5612	70.964	Ps8	
4255.6374	72.161	Ps8	
4255.7136	74.483	Ps8	
4255.7898	77.671	Ps8	
4255.866	81.391	Ps8	
4255.9422	85.165	Ps8	
4256.0184	88.44	Ps8	
4256.0946	90.775	Ps8	
4256.1708	91.948	Ps8	
4256.247	91.967	Ps8	
4256.3232	90.955	Ps8	
4256.3994	89.092	Ps8	
4256.4756	86.667	Ps8	
4256.5518	83.965	Ps8	
4256.628	81.106	Ps8	
4256.7042	78.128	Ps8	
4256.7804	75.253	Ps8	
4256.8566	72.901	Ps8	
4256.9328	71.432	Ps8	
4257.009	71.031	Ps8	
4257.0852	71.562	Ps8	
4257.1614	72.62	Ps8	
4257.2376	73.778	Ps8	
4257.3138	74.784	Ps8	
4257.39	75.65	Ps8	
4257.4662	76.65	Ps8	
4257.5424	78.069	Ps8	
4257.6186	79.917	Ps8	
4257.6948	81.859	Ps8	
4257.771	83.452	Ps8	
4257.8472	84.25	Ps8	
4257.9234	84.067	Ps8	
4257.9996	83.252	Ps8	
4258.0758	82.567	Ps8	
4258.152	82.727	Ps8	
4258.2282	83.921	Ps8	
4258.3044	85.655	Ps8	
4258.3806	87.051	Ps8	
4258.4568	87.339	Ps8	
4258.533	86.374	Ps8	
4258.6092	84.732	Ps8	
4258.6854	83.383	Ps8	
4258.7616	83.035	Ps8	
4258.8378	83.593	Ps8	
4258.914	84.204	Ps8	
4258.9902	83.776	Ps8	
4259.0664	81.675	Ps8	
4259.1426	78.206	Ps8	
4259.2188	74.53	Ps8	
4259.295	72.029	Ps8	
4259.3712	71.579	Ps8	
4259.4474	73.198	Ps8	
4259.5236	76.204	Ps8	
4259.5998	79.512	Ps8	
4259.676	82.117	Ps8	
4259.7522	83.478	Ps8	
4259.8284	83.619	Ps8	
4259.9046	82.865	Ps8	
4259.9808	81.537	Ps8	
4260.057	79.797	Ps8	
4260.1332	77.808	Ps8	
4260.2094	75.871	Ps8	
4260.2856	74.31	Ps8	
4260.3618	73.264	Ps8	
4260.438	72.794	Ps8	
4260.5142	73.052	Ps8	
4260.5904	74.183	Ps8	
4260.6666	76.3	Ps8	
4260.7428	79.523	Ps8	
4260.819	83.715	Ps8	
4260.8952	88.293	Ps8	
4260.9714	92.331	Ps8	
4261.0476	94.845	Ps8	
4261.1238	95.143	Ps8	
4261.2	93.124	Ps8	
4261.2762	89.262	Ps8	
4261.3524	84.262	Ps8	
4261.4286	78.894	Ps8	
4261.5048	73.883	Ps8	
4261.581	69.777	Ps8	
4261.6572	66.96	Ps8	
4261.7334	65.628	Ps8	
4261.8096	65.768	Ps8	
4261.8858	67.247	Ps8	
4261.962	69.869	Ps8	
4262.0382	73.363	Ps8	
4262.1144	77.345	Ps8	
4262.1906	81.371	Ps8	
4262.2668	85	Ps8	
4262.343	87.994	Ps8	
4262.4192	90.347	Ps8	
4262.4954	92.243	Ps8	
4262.5716	94.027	Ps8	
4262.6478	96.033	Ps8	
4262.724	98.27	Ps8	
4262.8002	100.411	Ps8	
4262.8764	101.99	Ps8	
4262.9526	102.656	Ps8	
4263.0288	102.329	Ps8	
4263.105	101.259	Ps8	
4263.1812	99.807	Ps8	
4263.2574	98.293	Ps8	
4263.3336	96.92	Ps8	
4263.4098	95.663	Ps8	
4263.486	94.351	Ps8	
4263.5622	92.962	Ps8	
4263.6384	91.638	Ps8	
4263.7146	90.521	Ps8	
4263.7908	89.642	Ps8	
4263.867	88.998	Ps8	
4263.9432	88.521	Ps8	
4264.0194	88.106	Ps8	
4264.0956	87.617	Ps8	
4264.1718	86.86	Ps8	
4264.248	85.636	Ps8	
4264.3242	83.905	Ps8	
4264.4004	81.841	Ps8	
4264.4766	79.855	Ps8	
4264.5528	78.475	Ps8	
4264.629	78.069	Ps8	
4264.7052	78.574	Ps8	
4264.7814	79.556	Ps8	
4264.8576	80.445	Ps8	
4264.9338	80.814	Ps8	
4265.01	80.497	Ps8	
4265.0862	79.55	Ps8	
4265.1624	78.105	Ps8	
4265.2386	76.266	Ps8	
4265.3148	74.225	Ps8	
4265.391	72.262	Ps8	
4265.4672	70.733	Ps8	
4265.5434	70.074	Ps8	
4265.6196	70.546	Ps8	
4265.6958	71.993	Ps8	
4265.772	73.823	Ps8	
4265.8482	75.305	Ps8	
4265.9244	76.033	Ps8	
4266.0006	76.146	Ps8	
4266.0768	76.206	Ps8	
4266.153	76.765	Ps8	
4266.2292	77.949	Ps8	
4266.3054	79.305	Ps8	
4266.3816	79.968	Ps8	
4266.4578	79.183	Ps8	
4266.534	76.83	Ps8	
4266.6102	73.539	Ps8	
4266.6864	70.433	Ps8	
4266.7626	68.691	Ps8	
4266.8388	69.041	Ps8	
4266.915	71.45	Ps8	
4266.9912	75.178	Ps8	
4267.0674	79.071	Ps8	
4267.1436	81.996	Ps8	
4267.2198	83.197	Ps8	
4267.296	82.5	Ps8	
4267.3722	80.316	Ps8	
4267.4484	77.295	Ps8	
4267.5246	74.009	Ps8	
4267.6008	70.804	Ps8	
4267.677	67.837	Ps8	
4267.7532	65.27	Ps8	
4267.8294	63.272	Ps8	
4267.9056	61.877	Ps8	
4267.9818	61.001	Ps8	
4268.058	60.467	Ps8	
4268.1342	59.995	Ps8	
4268.2104	59.198	Ps8	
4268.2866	57.813	Ps8	
4268.3628	55.812	Ps8	
4268.439	53.348	Ps8	
4268.5152	50.726	Ps8	
4268.5914	48.343	Ps8	
4268.6676	46.551	Ps8	
4268.7438	45.607	Ps8	
4268.82	45.551	Ps8	
4268.8962	46.11	Ps8	
4268.9724	46.904	Ps8	
4269.0486	47.677	Ps8	
4269.1248	48.296	Ps8	
4269.201	48.758	Ps8	
4269.2772	49.14	Ps8	
4269.3534	49.505	Ps8	
4269.4296	49.839	Ps8	
4269.5058	50.105	Ps8	
4269.582	50.37	Ps8	
4269.6582	51.022	Ps8	
4269.7344	52.834	Ps8	
4269.8106	56.456	Ps8	
4269.8868	61.817	Ps8	
4269.963	68.192	Ps8	
4270.0392	74.583	Ps8	
4270.1154	80.143	Ps8	
4270.1916	84.458	Ps8	
4270.2678	87.632	Ps8	
4270.344	90.06	Ps8	
4270.4202	92.089	Ps8	
4270.4964	93.805	Ps8	
4270.5726	95.02	Ps8	
4270.6488	95.618	Ps8	
4270.725	95.825	Ps8	
4270.8012	95.901	Ps8	
4270.8774	95.912	Ps8	
4270.9536	95.779	Ps8	
4271.0298	95.446	Ps8	
4271.106	94.954	Ps8	
4271.1822	94.396	Ps8	
4271.2584	93.874	Ps8	
4271.3346	93.455	Ps8	
4271.4108	93.173	Ps8	
4271.487	93.114	Ps8	
4271.5632	93.334	Ps8	
4271.6394	93.815	Ps8	
4271.7156	94.447	Ps8	
4271.7918	95.111	Ps8	
4271.868	95.626	Ps8	
4271.9442	95.826	Ps8	
4272.0204	95.73	Ps8	
4272.0966	95.555	Ps8	
4272.1728	95.53	Ps8	
4272.249	95.784	Ps8	
4272.3252	96.312	Ps8	
4272.4014	96.971	Ps8	
4272.4776	97.548	Ps8	
4272.5538	97.865	Ps7	
4272.63	97.765	Ps7	
4272.7062	97.202	Ps7	
4272.7824	96.357	Ps7	
4272.8586	95.534	Ps7	
4272.9348	95.017	Ps7	
4273.011	94.984	Ps7	
4273.0872	95.447	Ps7	
4273.1634	96.299	Ps7	
4273.2396	97.518	Ps7	
4273.3158	99.307	Ps7	
4273.392	101.94	Ps7	
4273.4682	105.386	Ps7	
4273.5444	109.113	Ps7	
4273.6206	112.226	Ps7	
4273.6968	113.936	Ps7	
4273.773	113.904	Ps7	
4273.8492	112.331	Ps7	
4273.9254	109.842	Ps7	
4274.0016	107.191	Ps7	
4274.0778	104.843	Ps7	
4274.154	102.861	Ps7	
4274.2302	101.021	Ps7	
4274.3064	99.231	Ps7	
4274.3826	97.764	Ps7	
4274.4588	97.119	Ps7	
4274.535	97.704	Ps7	
4274.6112	99.66	Ps7	
4274.6874	102.683	Ps7	
4274.7636	105.828	Ps7	
4274.8398	107.712	Ps7	
4274.916	107.076	Ps7	
4274.9922	103.35	Ps7	
4275.0684	96.878	Ps7	
4275.1446	88.782	Ps7	
4275.2208	80.558	Ps7	
4275.297	73.495	Ps7	
4275.3732	68.265	Ps7	
4275.4494	64.89	Ps7	
4275.5256	62.857	Ps7	
4275.6018	61.488	Ps7	
4275.678	60.323	Ps7	
4275.7542	59.31	Ps7	
4275.8304	58.718	Ps7	
4275.9066	58.986	Ps7	
4275.9828	60.482	Ps7	
4276.059	63.227	Ps7	
4276.1352	66.784	Ps7	
4276.2114	70.293	Ps7	
4276.2876	72.762	Ps7	
4276.3638	73.725	Ps7	
4276.44	73.534	Ps7	
4276.5162	73.048	Ps7	
4276.5924	73.172	Ps7	
4276.6686	74.464	Ps7	
4276.7448	76.907	Ps7	
4276.821	80.032	Ps7	
4276.8972	83.27	Ps7	
4276.9734	86.218	Ps7	
4277.0496	88.629	Ps7	
4277.1258	90.246	Ps7	
4277.202	90.671	Ps7	
4277.2782	89.565	Ps7	
4277.3544	86.964	Ps7	
4277.4306	83.255	Ps7	
4277.5068	78.99	Ps7	
4277.583	74.798	Ps7	
4277.6592	71.313	Ps7	
4277.7354	69.122	Ps7	
4277.8116	68.816	Ps7	
4277.8878	70.845	Ps7	
4277.964	75.218	Ps7	
4278.0402	81.41	Ps7	
4278.1164	88.494	Ps7	
4278.1926	95.397	Ps7	
4278.2688	101.313	Ps7	
4278.345	105.85	Ps7	
4278.4212	108.865	Ps7	
4278.4974	110.333	Ps7	
4278.5736	110.425	Ps7	
4278.6498	109.401	Ps7	
4278.726	107.6	Ps7	
4278.8022	105.528	Ps7	
4278.8784	103.679	Ps7	
4278.9546	102.318	Ps7	
4279.0308	101.375	Ps7	
4279.107	100.455	Ps7	
4279.1832	99.161	Ps7	
4279.2594	97.44	Ps7	
4279.3356	95.566	Ps7	
4279.4118	93.742	Ps7	
4279.488	91.908	Ps7	
4279.5642	89.766	Ps7	
4279.6404	86.945	Ps7	
4279.7166	83.432	Ps7	
4279.7928	79.887	Ps7	
4279.869	77.534	Ps7	
4279.9452	77.624	Ps7	
4280.0214	80.725	Ps7	
4280.0976	86.363	Ps7	
4280.1738	93.272	Ps7	
4280.25	99.976	Ps7	
4280.3262	105.358	Ps7	
4280.4024	108.906	Ps7	
4280.4786	110.718	Ps7	
4280.5548	111.174	Ps7	
4280.631	110.661	Ps7	
4280.7072	109.402	Ps7	
4280.7834	107.44	Ps7	
4280.8596	104.954	Ps7	
4280.9358	102.618	Ps7	
4281.012	101.448	Ps7	
4281.0882	102.273	Ps7	
4281.1644	105.218	Ps7	
4281.2406	109.529	Ps7	
4281.3168	113.927	Ps7	
4281.393	117.242	Ps7	
4281.4692	118.904	Ps7	
4281.5454	119.118	Ps7	
4281.6216	118.636	Ps7	
4281.6978	118.167	Ps7	
4281.774	118.079	Ps7	
4281.8502	118.444	Ps7	
4281.9264	119.029	Ps7	
4282.0026	119.476	Ps7	
4282.0788	119.462	Ps7	
4282.155	118.769	Ps7	
4282.2312	117.362	Ps7	
4282.3074	115.433	Ps7	
4282.3836	113.459	Ps7	
4282.4598	112.042	Ps7	
4282.536	111.668	Ps7	
4282.6122	112.47	Ps7	
4282.6884	114.183	Ps7	
4282.7646	116.382	Ps7	
4282.8408	118.534	Ps7	
4282.917	120.078	Ps7	
4282.9932	120.651	Ps7	
4283.0694	120.19	Ps7	
4283.1456	118.899	Ps7	
4283.2218	117.081	Ps7	
4283.298	114.999	Ps7	
4283.3742	112.973	Ps7	
4283.4504	111.301	Ps7	
4283.5266	110.168	Ps7	
4283.6028	109.581	Ps7	
4283.679	109.441	Ps7	
4283.7552	109.685	Ps7	
4283.8314	110.252	Ps7	
4283.9076	111.07	Ps7	
4283.9838	111.966	Ps7	
4284.06	112.67	Ps7	
4284.1362	112.962	Ps7	
4284.2124	112.735	Ps7	
4284.2886	111.967	Ps7	
4284.3648	110.795	Ps7	
4284.441	109.503	Ps7	
4284.5172	108.365	Ps7	
4284.5934	107.443	Ps7	
4284.6696	106.641	Ps7	
4284.7458	105.81	Ps7	
4284.822	104.785	Ps7	
4284.8982	103.388	Ps7	
4284.9744	101.48	Ps7	
4285.0506	99.155	Ps7	
4285.1268	96.718	Ps7	
4285.203	94.466	Ps7	
4285.2792	92.465	Ps7	
4285.3554	90.465	Ps7	
4285.4316	88.085	Ps7	
4285.5078	85.056	Ps7	
4285.584	81.387	Ps7	
4285.6602	77.378	Ps7	
4285.7364	73.501	Ps7	
4285.8126	70.172	Ps7	
4285.8888	67.503	Ps7	
4285.965	65.349	Ps7	
4286.0412	63.526	Ps7	
4286.1174	61.913	Ps7	
4286.1936	60.534	Ps7	
4286.2698	59.45	Ps7	
4286.346	58.601	Ps7	
4286.4222	57.885	Ps7	
4286.4984	57.265	Ps7	
4286.5746	56.824	Ps7	
4286.6508	56.692	Ps7	
4286.727	56.833	Ps7	
4286.8032	56.859	Ps7	
4286.8794	56.092	Ps7	
4286.9556	53.833	Ps7	
4287.0318	49.824	Ps7	
4287.108	44.494	Ps7	
4287.1842	38.812	Ps7	
4287.2604	33.799	Ps7	
4287.3366	30.102	Ps7	
4287.4128	27.877	Ps7	
4287.489	26.945	Ps7	
4287.5652	27.127	Ps7	
4287.6414	28.503	Ps7	
4287.7176	31.237	Ps7	
4287.7938	35.258	Ps7	
4287.87	40.084	Ps7	
4287.9462	44.972	Ps7	
4288.0224	49.253	Ps7	
4288.0986	52.546	Ps7	
4288.1748	54.84	Ps7	
4288.251	56.431	Ps7	
4288.3272	57.712	Ps7	
4288.4034	58.932	Ps7	
4288.4796	60.119	Ps7	
4288.5558	61.194	Ps7	
4288.632	62.192	Ps7	
4288.7082	63.231	Ps7	
4288.7844	64.265	Ps7	
4288.8606	65.08	Ps7	
4288.9368	65.58	Ps7	
4289.013	65.909	Ps7	
4289.0892	66.433	Ps7	
4289.1654	67.549	Ps7	
4289.2416	69.423	Ps7	
4289.3178	71.793	Ps7	
4289.394	74.107	Ps7	
4289.4702	75.798	Ps7	
4289.5464	76.62	Ps7	
4289.6226	76.793	Ps7	
4289.6988	76.888	Ps7	
4289.775	77.49	Ps7	
4289.8512	79.034	Ps7	
4289.9274	81.61	Ps7	
4290.0036	84.827	Ps7	
4290.0798	87.901	Ps7	
4290.156	90.048	Ps7	
4290.2322	90.843	Ps6	
4290.3084	90.343	Ps6	
4290.3846	88.978	Ps6	
4290.4608	87.316	Ps6	
4290.537	85.745	Ps6	
4290.6132	84.373	Ps6	
4290.6894	83.177	Ps6	
4290.7656	82.168	Ps6	
4290.8418	81.378	Ps6	
4290.918	80.715	Ps6	
4290.9942	79.839	Ps6	
4291.0704	78.28	Ps6	
4291.1466	75.779	Ps6	
4291.2228	72.531	Ps6	
4291.299	69.085	Ps6	
4291.3752	66.17	Ps6	
4291.4514	64.263	Ps6	
4291.5276	63.328	Ps6	
4291.6038	62.918	Ps6	
4291.68	62.426	Ps6	
4291.7562	61.277	Ps6	
4291.8324	59.17	Ps6	
4291.9086	56.217	Ps6	
4291.9848	52.897	Ps6	
4292.061	49.851	Ps6	
4292.1372	47.669	Ps6	
4292.2134	46.748	Ps6	
4292.2896	47.417	Ps6	
4292.3658	50.023	Ps6	
4292.442	54.719	Ps6	
4292.5182	61.233	Ps6	
4292.5944	68.72	Ps6	
4292.6706	75.856	Ps6	
4292.7468	81.291	Ps6	
4292.823	84.215	Ps6	
4292.8992	84.613	Ps6	
4292.9754	83.139	Ps6	
4293.0516	80.92	Ps6	
4293.1278	79.222	Ps6	
4293.204	78.886	Ps6	
4293.2802	79.884	Ps6	
4293.3564	81.338	Ps6	
4293.4326	82.096	Ps6	
4293.5088	81.391	Ps6	
4293.585	79.102	Ps6	
4293.6612	75.783	Ps6	
4293.7374	72.456	Ps6	
4293.8136	70.127	Ps6	
4293.8898	69.237	Ps6	
4293.966	69.443	Ps6	
4294.0422	70.091	Ps6	
4294.1184	70.858	Ps6	
4294.1946	71.849	Ps6	
4294.2708	73.212	Ps6	
4294.347	74.923	Ps6	
4294.4232	76.93	Ps6	
4294.4994	79.104	Ps6	
4294.5756	81.215	Ps6	
4294.6518	82.96	Ps6	
4294.728	84.073	Ps6	
4294.8042	84.298	Ps6	
4294.8804	83.37	Ps6	
4294.9566	81.065	Ps6	
4295.0328	77.386	Ps6	
4295.109	72.749	Ps6	
4295.1852	67.903	Ps6	
4295.2614	63.677	Ps6	
4295.3376	60.833	Ps6	
4295.4138	59.746	Ps6	
4295.49	60.191	Ps6	
4295.5662	61.326	Ps6	
4295.6424	62.008	Ps6	
4295.7186	61.333	Ps6	
4295.7948	58.996	Ps6	
4295.871	55.414	Ps6	
4295.9472	51.49	Ps6	
4296.0234	48.124	Ps6	
4296.0996	45.762	Ps6	
4296.1758	44.239	Ps6	
4296.252	43.034	Ps6	
4296.3282	41.69	Ps6	
4296.4044	40.242	Ps6	
4296.4806	39.297	Ps6	
4296.5568	39.64	Ps6	
4296.633	41.548	Ps6	
4296.7092	44.438	Ps6	
4296.7854	47.113	Ps6	
4296.8616	48.412	Ps6	
4296.9378	47.841	Ps6	
4297.014	45.777	Ps6	
4297.0902	43.135	Ps6	
4297.1664	40.917	Ps6	
4297.2426	39.757	Ps6	
4297.3188	39.771	Ps6	
4297.395	40.712	Ps6	
4297.4712	42.325	Ps6	
4297.5474	44.467	Ps6	
4297.6236	46.944	Ps6	
4297.6998	49.463	Ps6	
4297.776	51.845	Ps6	
4297.8522	54.243	Ps6	
4297.9284	56.987	Ps6	
4298.0046	59.977	Ps6	
4298.0808	62.534	Ps6	
4298.157	63.911	Ps6	
4298.2332	63.891	Ps6	
4298.3094	63.092	Ps6	
4298.3856	62.893	Ps6	
4298.4618	64.8	Ps6	
4298.538	69.517	Ps6	
4298.6142	76.48	Ps6	
4298.6904	84.127	Ps6	
4298.7666	90.672	Ps6	
4298.8428	94.945	Ps6	
4298.919	96.686	Ps6	
4298.9952	96.225	Ps6	
4299.0714	94.209	Ps6	
4299.1476	91.453	Ps6	
4299.2238	88.609	Ps6	
4299.3	85.826	Ps6	
4299.3762	82.761	Ps6	
4299.4524	78.861	Ps6	
4299.5286	73.825	Ps6	
4299.6048	67.966	Ps6	
4299.681	62.313	Ps6	
4299.7572	58.098	Ps6	
4299.8334	56.088	Ps6	
4299.9096	56.268	Ps6	
4299.9858	57.917	Ps6	
4300.062	60.119	Ps6	
4300.1382	62.296	Ps6	
4300.2144	64.42	Ps6	
4300.2906	66.829	Ps6	
4300.3668	69.857	Ps6	
4300.443	73.56	Ps6	
4300.5192	77.447	Ps6	
4300.5954	80.536	Ps6	
4300.6716	81.755	Ps6	
4300.7478	80.394	Ps6	
4300.824	76.48	Ps6	
4300.9002	70.924	Ps6	
4300.9764	65.173	Ps6	
4301.0526	60.589	Ps6	
4301.1288	57.852	Ps6	
4301.205	56.833	Ps6	
4301.2812	56.971	Ps6	
4301.3574	57.88	Ps6	
4301.4336	59.568	Ps6	
4301.5098	62.191	Ps6	
4301.586	65.66	Ps6	
4301.6622	69.468	Ps6	
4301.7384	72.771	Ps6	
4301.8146	74.845	Ps6	
4301.8908	75.419	Ps6	
4301.967	74.714	Ps6	
4302.0432	73.248	Ps6	
4302.1194	71.503	Ps6	
4302.1956	69.583	Ps6	
4302.2718	67.219	Ps6	
4302.348	64.166	Ps6	
4302.4242	60.564	Ps6	
4302.5004	56.946	Ps6	
4302.5766	54.124	Ps6	
4302.6528	52.984	Ps6	
4302.729	54.121	Ps6	
4302.8052	57.395	Ps6	
4302.8814	61.749	Ps6	
4302.9576	65.584	Ps6	
4303.0338	67.576	Ps6	
4303.11	67.303	Ps6	
4303.1862	65.327	Ps6	
4303.2624	62.804	Ps6	
4303.3386	60.904	Ps6	
4303.4148	60.252	Ps6	
4303.491	60.673	Ps6	
4303.5672	61.485	Ps6	
4303.6434	62.154	Ps6	
4303.7196	62.672	Ps6	
4303.7958	63.485	Ps6	
4303.872	65.056	Ps6	
4303.9482	67.583	Ps6	
4304.0244	70.986	Ps6	
4304.1006	74.85	Ps6	
4304.1768	78.574	Ps6	
4304.253	81.62	Ps6	
4304.3292	83.703	Ps6	
4304.4054	84.804	Ps6	
4304.4816	85.131	Ps6	
4304.5578	85.003	Ps6	
4304.634	84.687	Ps6	
4304.7102	84.379	Ps6	
4304.7864	84.228	Ps6	
4304.8626	84.289	Ps6	
4304.9388	84.55	Ps6	
4305.015	84.984	Ps6	
4305.0912	85.504	Ps6	
4305.1674	85.945	Ps6	
4305.2436	86.183	Ps6	
4305.3198	86.136	Ps6	
4305.396	85.747	Ps6	
4305.4722	85.092	Ps6	
4305.5484	84.375	Ps6	
4305.6246	83.749	Ps6	
4305.7008	83.236	Ps6	
4305.777	82.784	Ps6	
4305.8532	82.341	Ps6	
4305.9294	81.857	Ps6	
4306.0056	81.297	Ps6	
4306.0818	80.728	Ps6	
4306.158	80.489	Ps6	
4306.2342	81.026	Ps6	
4306.3104	82.654	Ps6	
4306.3866	85.266	Ps6	
4306.4628	88.266	Ps6	
4306.539	90.817	Ps6	
4306.6152	92.223	Ps6	
4306.6914	92.244	Ps6	
4306.7676	91.232	Ps6	
4306.8438	89.992	Ps6	
4306.92	89.317	Ps6	
4306.9962	89.431	Ps6	
4307.0724	90.047	Ps6	
4307.1486	90.63	Ps6	
4307.2248	90.763	Ps6	
4307.301	90.393	Ps6	
4307.3772	89.733	Ps6	
4307.4534	89.049	Ps6	
4307.5296	88.531	Ps6	
4307.6058	88.242	Ps6	
4307.682	88.127	Ps6	
4307.7582	88.091	Ps6	
4307.8344	88.046	Ps6	
4307.9106	87.982	Ps6	
4307.9868	87.928	Ps6	
4308.063	87.822	Ps6	
4308.1392	87.538	Ps6	
4308.2154	87.05	Ps6	
4308.2916	86.426	Ps6	
4308.3678	85.856	Ps6	
4308.444	85.522	Ps6	
4308.5202	85.583	Ps6	
4308.5964	86.11	Ps6	
4308.6726	87.009	Ps6	
4308.7488	88.025	Ps6	
4308.825	88.919	Ps6	S3-1-1
4308.9012	89.588	Ps6	S3-1-1
4308.9774	89.892	Ps6	S3-1-1
4309.0536	89.517	Ps6	S3-1-1
4309.1298	88.096	Ps6	S3-1-1
4309.206	85.427	Ps6	S3-1-1
4309.2822	81.674	Ps6	S3-1-1
4309.3584	77.28	Ps6	S3-1-1
4309.4346	72.835	Ps6	S3-1-1
4309.5108	68.948	Ps5	S3-1-1
4309.587	66.022	Ps5	S3-1-1
4309.6632	64.061	Ps5	S3-1-1
4309.7394	62.78	Ps5	S3-1-1
4309.8156	61.878	Ps5	S3-1-1
4309.8918	61.172	Ps5	S3-1-1
4309.968	60.551	Ps5	S3-1-1
4310.0442	60.075	Ps5	S3-1-1
4310.1204	60.063	Ps5	S3-1-1
4310.1966	61.123	Ps5	S3-1-1
4310.2728	63.812	Ps5	S3-1-1
4310.349	68.365	Ps5	S3-1-1
4310.4252	74.547	Ps5	S3-1-1
4310.5014	81.619	Ps5	S3-1-1
4310.5776	88.553	Ps5	S3-1-1
4310.6538	94.34	Ps5	S3-1-1
4310.73	98.31	Ps5	S3-1-1
4310.8062	100.309	Ps5	S3-1-1
4310.8824	100.692	Ps5	S3-1-1
4310.9586	100.07	Ps5	S3-1-1
4311.0348	99.059	Ps5	S3-1-1
4311.111	98.174	Ps5	S3-1-1
4311.1872	97.738	Ps5	S3-1-1
4311.2634	97.809	Ps5	S3-1-1
4311.3396	98.258	Ps5	S3-1-1
4311.4158	98.768	Ps5	S3-1-1
4311.492	98.656	Ps5	S3-1-1
4311.5682	96.915	Ps5	S3-1-1
4311.6444	92.652	Ps5	S3-1-1
4311.7206	85.677	Ps5	S3-1-1
4311.7968	76.913	Ps5	S3-1-1
4311.873	68.352	Ps5	S3-1-1
4311.9492	62.272	Ps5	S3-1-1
4312.0254	60.204	Ps5	S3-1-1
4312.1016	62.247	Ps5	S3-1-1
4312.1778	67.098	Ps5	S3-1-1
4312.254	72.685	Ps5	S3-1-1
4312.3302	77.311	Ps5	S3-1-1
4312.4064	80.36	Ps5	S3-1-1
4312.4826	82.054	Ps5	S3-1-1
4312.5588	82.854	Ps5	S3-1-1
4312.635	83.03	Ps5	S3-1-1
4312.7112	82.502	Ps5	S3-1-1
4312.7874	81.066	Ps5	S3-1-1
4312.8636	78.788	Ps5	S3-1-1
4312.9398	76.278	Ps5	S3-1-1
4313.016	74.492	Ps5	S3-1-1
4313.0922	74.243	Ps5	S3-1-1
4313.1684	75.699	Ps5	S3-1-1
4313.2446	78.316	Ps5	S3-1-1
4313.3208	81.317	Ps5	S3-1-1
4313.397	84.184	Ps5	S3-1-1
4313.4732	86.742	Ps5	S3-1-1
4313.5494	89.065	Ps5	S3-1-1
4313.6256	91.404	Ps5	S3-1-1
4313.7018	93.878	Ps5	S3-1-1
4313.778	96.24	Ps5	S3-1-1
4313.8542	98.077	Ps5	S3-1-1
4313.9304	99.138	Ps5	S3-1-1
4314.0066	99.456	Ps5	S3-1-1
4314.0828	99.274	Ps5	S3-1-1
4314.159	98.934	Ps5	S3-1-1
4314.2352	98.763	Ps5	S3-1-1
4314.3114	98.953	Ps5	S3-1-1
4314.3876	99.496	Ps5	S3-1-1
4314.4638	100.16	Ps5	S3-1-1
4314.54	100.709	Ps5	S3-1-1
4314.6162	101.205	Ps5	S3-1-1
4314.6924	101.887	Ps5	S3-1-1
4314.7686	102.901	Ps5	S3-1-1
4314.8448	104.201	Ps5	S3-1-2
4314.921	105.602	Ps5	S3-1-2
4314.9972	106.851	Ps5	S3-1-2
4315.0734	107.737	Ps5	S3-1-2
4315.1496	108.231	Ps5	S3-1-2
4315.2258	108.528	Ps5	S3-1-2
4315.302	108.814	Ps5	S3-1-2
4315.3782	109.109	Ps5	S3-1-2
4315.4544	109.341	Ps5	S3-1-2
4315.5306	109.536	Ps5	S3-1-2
4315.6068	109.936	Ps5	S3-1-2
4315.683	110.851	Ps5	S3-1-2
4315.7592	112.373	Ps5	S3-1-2
4315.8354	114.385	Ps5	S3-1-2
4315.9116	116.647	Ps5	S3-1-2
4315.9878	118.775	Ps5	S3-1-2
4316.064	120.268	Ps5	S3-1-2
4316.1402	120.763	Ps5	S3-1-2
4316.2164	120.233	Ps5	S3-1-2
4316.2926	118.984	Ps5	S3-1-2
4316.3688	117.445	Ps5	S3-1-2
4316.445	116.008	Ps5	S3-1-2
4316.5212	114.896	Ps5	S3-1-2
4316.5974	114.217	Ps5	S3-1-2
