WELL	DEPTH	GR	SP	RD	RM	RXO	LAYER	FACES
TZ122	4306.5956	94.438	-31.893	8.324	7.178	5.383	Ps6	³±ÏÂÄàÆº
TZ122	4306.6718	92.249	-32.067	9.386	8.081	6.022	Ps6	³±ÏÂÄàÆº
TZ122	4306.748	89.164	-32.224	10.495	9.005	6.658	Ps6	³±ÏÂÄàÆº
TZ122	4306.8242	85.802	-32.509	11.198	9.568	7.013	Ps6	³±ÏÂÄàÆº
TZ122	4306.9004	82.643	-32.996	11.372	9.667	7.021	Ps6	³±ÏÂÄàÆº
TZ122	4306.9766	80.099	-33.599	11.323	9.566	6.881	Ps6	³±ÏÂÄàÆº
TZ122	4307.0528	78.34	-34.066	11.541	9.683	6.896	Ps6	³±ÏÂÄàÆº
TZ122	4307.129	77.183	-34.148	12.188	10.149	7.153	Ps6	³±ÏÂÄàÆº
TZ122	4307.2052	76.621	-33.739	12.853	10.619	7.404	Ps6	³±ÏÂÄàÆº
TZ122	4307.2814	76.839	-32.914	12.864	10.551	7.277	Ps6	³±ÏÂÄàÆº
TZ122	4307.3576	78.013	-31.865	11.967	9.749	6.654	Ps6	³±ÏÂÄàÆº
TZ122	4307.4338	80.288	-30.863	10.527	8.519	5.763	Ps6	³±ÏÂÄàÆº
TZ122	4307.51	83.457	-30.104	9.262	7.454	5.009	Ps6	³±ÏÂÄàÆº
TZ122	4307.5862	86.837	-29.642	8.542	6.844	4.586	Ps6	³±ÏÂÄàÆº
TZ122	4307.6624	89.701	-29.403	8.335	6.656	4.468	Ps6	³±ÏÂÄàÆº
TZ122	4307.7386	91.682	-29.264	8.585	6.837	4.619	Ps6	³±ÏÂÄàÆº
TZ122	4307.8148	92.728	-29.152	9.206	7.318	5.003	Ps6	³±ÏÂÄàÆº
TZ122	4307.891	92.831	-29.065	10.056	7.99	5.553	Ps6	³±ÏÂÄàÆº
TZ122	4307.9672	92.11	-29.011	11.01	8.755	6.211	Ps6	³±ÏÂÄàÆº
TZ122	4308.0434	90.742	-29.007	12.162	9.676	7.022	Ps6	³±ÏÂÄàÆº
TZ122	4308.1196	89.028	-29.058	13.8	11.017	8.165	Ps6	³±ÏÂÄàÆº
TZ122	4308.1958	87.474	-29.162	16.087	12.876	9.752	Ps6	³±ÏÂÄàÆº
TZ122	4308.272	86.762	-29.329	18.454	14.82	11.43	Ps6	³±ÏÂÄàÆº
TZ122	4308.3482	87.455	-29.557	19.648	15.811	12.346	Ps6	³±ÏÂÄàÆº
TZ122	4308.4244	89.657	-29.809	18.845	15.185	11.918	Ps6	³±ÏÂÄàÆº
TZ122	4308.5006	92.679	-30.063	16.674	13.457	10.526	Ps6	³±ÏÂÄàÆº
TZ122	4308.5768	95.401	-30.381	15.084	12.202	9.434	Ps6	³±ÏÂÄàÆº
TZ122	4308.653	96.639	-30.836	15.214	12.314	9.332	Ps6	³±ÏÂÄàÆº
TZ122	4308.7292	95.687	-31.4	16.932	13.701	10.108	Ps6	³±ÏÂÄàÆº
TZ122	4308.8054	92.566	-31.938	18.938	15.328	10.986	Ps6	³±ÏÂÄàÆº
TZ122	4308.8816	87.97	-32.251	19.395	15.633	10.906	Ps6	³±ÏÂÄàÆº
TZ122	4308.9578	82.915	-32.231	17.921	14.403	9.734	Ps6	³±ÏÂÄàÆº
TZ122	4309.034	78.382	-31.968	15.331	12.268	8.05	Ps6	³±ÏÂÄàÆº
TZ122	4309.1102	74.951	-31.692	12.85	10.24	6.557	Ps6	³±ÏÂÄàÆº
TZ122	4309.1864	72.643	-31.634	11.153	8.851	5.57	Ps6	³±ÏÂÄàÆº
TZ122	4309.2626	71.323	-31.83	10.143	7.993	4.971	Ps6	³±ÏÂÄàÆº
TZ122	4309.3388	71.004	-32.055	9.428	7.368	4.557	Ps6	³±ÏÂÄàÆº
TZ122	4309.415	71.778	-31.937	8.753	6.788	4.196	Ps6	³±ÏÂÄàÆº
TZ122	4309.4912	73.82	-31.215	8.103	6.242	3.874	Ps6	³±ÏÂÄàÆº
TZ122	4309.5674	76.998	-29.946	7.647	5.841	3.653	Ps6	³±ÏÂÄàÆº
TZ122	4309.6436	80.626	-28.44	7.499	5.68	3.589	Ps6	³±ÏÂÄàÆº
TZ122	4309.7198	83.748	-27.09	7.725	5.814	3.721	Ps6	³±ÏÂÄàÆº
TZ122	4309.796	85.613	-26.169	8.383	6.289	4.083	Ps6	³±ÏÂÄàÆº
TZ122	4309.8722	86.102	-25.736	9.547	7.134	4.695	Ps6	³±ÏÂÄàÆº
TZ122	4309.9484	85.665	-25.673	10.92	8.139	5.418	Ps6	³±ÏÂÄàÆº
TZ122	4310.0246	84.914	-25.806	12.082	9.015	6.067	Ps6	³±ÏÂÄàÆº
TZ122	4310.1008	84.168	-26.031	12.904	9.702	6.58	Ps6	³±ÏÂÄàÆº
TZ122	4310.177	83.255	-26.34	13.752	10.4	7.11	Ps6	³±ÏÂÄàÆº
TZ122	4310.2532	81.783	-26.719	15.13	11.525	7.934	Ps6	³±ÏÂÄàÆº
TZ122	4310.3294	79.461	-27.152	17.293	13.311	9.237	Ps6	³±ÏÂÄàÆº
TZ122	4310.4056	76.374	-27.605	19.899	15.523	10.883	Ps6	³±ÏÂÄàÆº
TZ122	4310.4818	73.12	-28.071	22.327	17.617	12.479	Ps6	³±ÏÂÄàÆº
TZ122	4310.558	70.508	-28.532	23.882	19.025	13.595	Ps6	³±ÏÂÄàÆº
TZ122	4310.6342	69.1	-28.966	24.264	19.492	14.005	Ps6	³±ÏÂÄàÆº
TZ122	4310.7104	68.961	-29.34	23.506	19.016	13.657	Ps6	³±ÏÂÄàÆº
TZ122	4310.7866	69.833	-29.666	21.926	17.766	12.628	Ps6	³±ÏÂÄàÆº
TZ122	4310.8628	71.428	-29.962	19.919	16.018	11.194	Ps6	³±ÏÂÄàÆº
TZ122	4310.939	73.461	-30.229	18.088	14.464	9.785	Ps6	³±ÏÂÄàÆº
TZ122	4311.0152	75.637	-30.433	16.836	13.359	8.673	Ps6	³±ÏÂÄàÆº
TZ122	4311.0914	77.639	-30.578	16.153	12.66	7.835	Ps6	³±ÏÂÄàÆº
TZ122	4311.1676	79.116	-30.692	15.555	12.008	7.076	Ps6	³±ÏÂÄàÆº
TZ122	4311.2438	79.713	-30.816	14.612	11.112	6.271	Ps6	³±ÏÂÄàÆº
TZ122	4311.32	79.172	-30.919	13.287	9.977	5.464	Ps6	³±ÏÂÄàÆº
TZ122	4311.3962	77.656	-30.994	11.995	8.899	4.801	Ps6	³±ÏÂÄàÆº
TZ122	4311.4724	75.944	-31.106	10.962	8.052	4.352	Ps6	³±ÏÂÄàÆº
TZ122	4311.5486	74.997	-31.312	10.286	7.508	4.132	Ps6	³±ÏÂÄàÆº
TZ122	4311.6248	75.232	-31.609	9.993	7.284	4.138	Ps6	³±ÏÂÄàÆº
TZ122	4311.701	76.384	-31.977	10.075	7.353	4.355	Ps6	³±ÏÂÄàÆº
TZ122	4311.7772	77.902	-32.319	10.323	7.567	4.698	Ps6	³±ÏÂÄàÆº
TZ122	4311.8534	79.346	-32.519	10.317	7.62	4.967	Ps6	³±ÏÂÄàÆº
TZ122	4311.9296	80.492	-32.504	9.918	7.412	5.064	Ps6	³±ÏÂÄàÆº
TZ122	4312.0058	81.272	-32.25	9.415	7.113	5.083	Ps6	³±ÏÂÄàÆº
TZ122	4312.082	81.655	-31.798	9.245	7.061	5.249	Ps6	³±ÏÂÄàÆº
TZ122	4312.1582	81.614	-31.273	9.593	7.41	5.701	Ps6	³±ÏÂÄàÆº
TZ122	4312.2344	81.008	-30.805	10.463	8.173	6.459	Ps6	³±ÏÂÄàÆº
TZ122	4312.3106	79.646	-30.476	11.509	9.077	7.315	Ps6	³±ÏÂÄàÆº
TZ122	4312.3868	77.759	-30.316	12.376	9.847	8.036	Ps6	³±ÏÂÄàÆº
TZ122	4312.463	76.223	-30.367	13.054	10.472	8.591	Ps6	³±ÏÂÄàÆº
TZ122	4312.5392	76.124	-30.598	13.843	11.191	9.163	Ps6	³±ÏÂÄàÆº
TZ122	4312.6154	78.398	-30.952	14.846	12.081	9.809	Ps6	³±ÏÂÄàÆº
TZ122	4312.6916	83.548	-31.278	15.475	12.671	10.153	Ps6	³±ÏÂÄàÆº
TZ122	4312.7678	91.343	-31.37	15.078	12.426	9.795	Ps6	³±ÏÂÄàÆº
TZ122	4312.844	100.772	-31.105	13.684	11.358	8.797	Ps6	³±ÏÂÄàÆº
TZ122	4312.9202	110.177	-30.51	11.893	9.921	7.577	Ps6	³±ÏÂÄàÆº
TZ122	4312.9964	117.818	-29.723	10.291	8.657	6.534	Ps6	³±ÏÂÄàÆº
TZ122	4313.0726	122.408	-28.959	9.168	7.787	5.844	Ps6	³±ÏÂÄàÆº
TZ122	4313.1488	123.437	-28.386	8.436	7.244	5.445	Ps6	³±ÏÂÄàÆº
TZ122	4313.225	121.181	-28.096	8.028	6.973	5.285	Ps6	³±ÏÂÄàÆº
TZ122	4313.3012	116.535	-28.062	7.907	6.949	5.348	Ps6	³±ÏÂÄàÆº
TZ122	4313.3774	110.714	-28.191	8.075	7.18	5.645	Ps6	³±ÏÂÄàÆº
TZ122	4313.4536	104.744	-28.396	8.566	7.71	6.22	Ps6	³±ÏÂÄàÆº
TZ122	4313.5298	99.216	-28.596	9.479	8.625	7.158	Ps6	³±ÏÂÄàÆº
TZ122	4313.606	94.285	-28.734	10.848	9.965	8.499	Ps6	³±ÏÂÄàÆº
TZ122	4313.6822	89.745	-28.759	12.559	11.667	10.18	Ps6	³±ÏÂÄàÆº
TZ122	4313.7584	85.294	-28.671	14.407	13.487	12.031	Ps6	³±ÏÂÄàÆº
TZ122	4313.8346	80.686	-28.539	16.151	15.21	13.801	Ps6	³±ÏÂÄàÆº
TZ122	4313.9108	75.854	-28.464	17.686	16.726	15.328	Ps6	³±ÏÂÄàÆº
TZ122	4313.987	71.178	-28.509	19.3	18.301	16.793	Ps6	³±ÏÂÄàÆº
TZ122	4314.0632	67.277	-28.674	21.559	20.483	18.653	Ps6	³±ÏÂÄàÆº
TZ122	4314.1394	64.7	-28.857	24.749	23.546	21.121	Ps6	³±ÏÂÄàÆº
TZ122	4314.2156	63.893	-28.937	28.045	26.486	23.478	Ps6	³±ÏÂÄàÆº
TZ122	4314.2918	65.338	-28.85	29.582	27.942	24.203	Ps6	³±ÏÂÄàÆº
TZ122	4314.368	69.322	-28.639	28.136	26.584	22.447	Ps6	³±ÏÂÄàÆº
TZ122	4314.4442	75.71	-28.381	24.302	22.965	18.909	Ps6	³±ÏÂÄàÆº
TZ122	4314.5204	83.877	-28.135	19.591	18.518	14.934	Ps6	³±ÏÂÄàÆº
TZ122	4314.5966	92.868	-27.91	15.292	14.469	11.511	Ps6	³±ÏÂÄàÆº
TZ122	4314.6728	101.503	-27.669	11.95	11.326	8.957	Ps6	³±ÏÂÄàÆº
TZ122	4314.749	108.786	-27.38	9.564	9.087	7.195	Ps6	³±ÏÂÄàÆº
TZ122	4314.8252	113.996	-27.061	7.954	7.576	6.034	Ps6	³±ÏÂÄàÆº
TZ122	4314.9014	117.049	-26.764	6.886	6.573	5.286	Ps6	³±ÏÂÄàÆº
TZ122	4314.9776	118.423	-26.553	6.219	5.947	4.844	Ps6	³±ÏÂÄàÆº
TZ122	4315.0538	118.841	-26.474	5.875	5.626	4.653	Ps6	³±ÏÂÄàÆº
TZ122	4315.13	118.793	-26.524	5.822	5.581	4.698	Ps6	³±ÏÂÄàÆº
TZ122	4315.2062	118.443	-26.676	6.072	5.824	4.996	Ps6	³±ÏÂÄàÆº
TZ122	4315.2824	117.619	-26.888	6.686	6.415	5.613	Ps6	³±ÏÂÄàÆº
TZ122	4315.3586	116.119	-27.084	7.789	7.47	6.659	Ps6	³±ÏÂÄàÆº
TZ122	4315.4348	113.937	-27.165	9.3	8.902	8.07	Ps6	³±ÏÂÄàÆº
TZ122	4315.511	111.597	-27.077	10.79	10.307	9.482	Ps6	³±ÏÂÄàÆº
TZ122	4315.5872	109.98	-26.841	11.553	11.038	10.256	Ps6	³±ÏÂÄàÆº
TZ122	4315.6634	109.747	-26.559	11.109	10.602	9.936	Ps6	³±ÏÂÄàÆº
TZ122	4315.7396	110.902	-26.347	9.718	9.266	8.728	Ps6	³±ÏÂÄàÆº
TZ122	4315.8158	112.879	-26.272	8.214	7.825	7.38	Ps6	³±ÏÂÄàÆº
TZ122	4315.892	114.964	-26.34	7.278	6.921	6.514	Ps6	³±ÏÂÄàÆº
TZ122	4315.9682	116.567	-26.493	6.909	6.564	6.154	Ps6	³±ÏÂÄàÆº
TZ122	4316.0444	117.45	-26.641	6.985	6.634	6.191	Ps6	³±ÏÂÄàÆº
TZ122	4316.1206	117.865	-26.736	7.417	7.045	6.546	Ps6	³±ÏÂÄàÆº
TZ122	4316.1968	118.3	-26.784	8.047	7.647	7.08	Ps6	³±ÏÂÄàÆº
TZ122	4316.273	118.938	-26.797	8.521	8.101	7.486	Ps6	³±ÏÂÄàÆº
TZ122	4316.3492	119.476	-26.784	8.581	8.163	7.544	Ps6	³±ÏÂÄàÆº
TZ122	4316.4254	119.183	-26.745	8.244	7.849	7.269	Ps6	³±ÏÂÄàÆº
TZ122	4316.5016	117.501	-26.662	7.85	7.479	6.951	Ps6	³±ÏÂÄàÆº
TZ122	4316.5778	114.432	-26.534	7.724	7.361	6.875	Ps6	³±ÏÂÄàÆº
TZ122	4316.654	110.372	-26.405	8.016	7.643	7.178	Ps6	³±ÏÂÄàÆº
TZ122	4316.7302	106.047	-26.352	8.844	8.434	7.968	Ps6	³±ÏÂÄàÆº
TZ122	4316.8064	102.384	-26.445	10.266	9.79	9.296	Ps6	³±ÏÂÄàÆº
TZ122	4316.8826	100.147	-26.68	11.844	11.289	10.762	Ps6	³±ÏÂÄàÆº
TZ122	4316.9588	99.537	-26.94	12.933	12.315	11.77	Ps6	³±ÏÂÄàÆº
TZ122	4317.035	100.21	-27.065	13.146	12.498	11.954	Ps6	³±ÏÂÄàÆº
TZ122	4317.1112	101.624	-26.947	12.686	12.035	11.495	Ps6	³±ÏÂÄàÆº
TZ122	4317.1874	103.175	-26.587	12.235	11.577	11.015	Ps6	³±ÏÂÄàÆº
TZ122	4317.2636	104.298	-26.087	12.319	11.625	10.992	Ps6	³±ÏÂÄàÆº
TZ122	4317.3398	104.552	-25.643	12.985	12.217	11.452	Ps6	³±ÏÂÄàÆº
TZ122	4317.416	103.674	-25.44	14.017	13.154	12.2	Ps6	³±ÏÂÄàÆº
TZ122	4317.4922	101.83	-25.526	14.95	13.995	12.82	Ps6	³±ÏÂÄàÆº
TZ122	4317.5684	99.631	-25.791	15.446	14.42	13.025	Ps6	³±ÏÂÄàÆº
TZ122	4317.6446	97.605	-26.07	15.492	14.368	12.832	Ps6	³±ÏÂÄàÆº
TZ122	4317.7208	96.119	-26.252	15.337	14.185	12.49	Ps6	³±ÏÂÄàÆº
TZ122	4317.797	95.211	-26.315	15.353	14.185	12.31	Ps6	³±ÏÂÄàÆº
TZ122	4317.8732	94.742	-26.312	15.769	14.56	12.463	Ps6	³±ÏÂÄàÆº
TZ122	4317.9494	94.478	-26.327	16.744	15.457	13.065	Ps6	³±ÏÂÄàÆº
TZ122	4318.0256	94.207	-26.455	18.306	16.914	14.157	Ps5	³±ÏÂÄàÆº
TZ122	4318.1018	93.96	-26.736	19.641	18.199	15.144	Ps5	³±ÏÂÄàÆº
TZ122	4318.178	93.963	-27.129	19.412	18.043	14.958	Ps5	³±ÏÂÄàÆº
TZ122	4318.2542	94.58	-27.525	17.117	15.957	13.198	Ps5	³±ÏÂÄàÆº
TZ122	4318.3304	96.287	-27.836	13.601	12.715	10.52	Ps5	³±ÏÂÄàÆº
TZ122	4318.4066	99.147	-28.011	10.216	9.585	7.969	Ps5	³±ÏÂÄàÆº
TZ122	4318.4828	102.894	-28.049	8.117	7.65	6.42	Ps5	³±ÏÂÄàÆº
TZ122	4318.559	106.918	-28.005	7.08	6.699	5.692	Ps5	³±ÏÂÄàÆº
TZ122	4318.6352	110.436	-27.991	6.772	6.432	5.548	Ps5	³±ÏÂÄàÆº
TZ122	4318.7114	112.85	-28.109	7.085	6.753	5.928	Ps5	³±ÏÂÄàÆº
TZ122	4318.7876	113.777	-28.382	8.034	7.685	6.877	Ps5	³±ÏÂÄàÆº
TZ122	4318.8638	113.283	-28.746	9.285	8.903	8.115	Ps5	³±ÏÂÄàÆº
TZ122	4318.94	111.821	-29.1	10.115	9.718	9.018	Ps5	³±ÏÂÄàÆº
TZ122	4319.0162	109.919	-29.375	10.141	9.769	9.212	Ps5	³±ÏÂÄàÆº
TZ122	4319.0924	107.867	-29.565	9.445	9.129	8.721	Ps5	³±ÏÂÄàÆº
TZ122	4319.1686	105.56	-29.731	8.527	8.255	7.975	Ps5	³±ÏÂÄàÆº
TZ122	4319.2448	102.7	-29.961	7.826	7.581	7.371	Ps5	³±ÏÂÄàÆº
TZ122	4319.321	98.975	-30.335	7.442	7.21	7.042	Ps5	³±ÏÂÄàÆº
TZ122	4319.3972	94.266	-30.909	7.296	7.072	6.911	Ps5	³±ÏÂÄàÆº
TZ122	4319.4734	88.936	-31.703	7.313	7.084	6.904	Ps5	³±ÏÂÄàÆº
TZ122	4319.5496	83.458	-32.678	7.435	7.193	6.972	Ps5	³±ÏÂÄàÆº
TZ122	4319.6258	78.328	-33.752	7.641	7.379	7.094	Ps5	³±ÏÂÄàÆº
TZ122	4319.702	73.971	-34.797	7.942	7.655	7.279	Ps5	³±ÏÂÄàÆº
TZ122	4319.7782	70.63	-35.677	8.387	8.067	7.562	Ps5	³±ÏÂÄàÆº
TZ122	4319.8544	68.372	-36.311	9.068	8.703	8.021	Ps5	³±ÏÂÄàÆº
TZ122	4319.9306	67.361	-36.684	10.134	9.707	8.761	Ps5	³±ÏÂÄàÆº
TZ122	4320.0068	67.806	-36.822	11.702	11.162	9.85	Ps5	³±ÏÂÄàÆº
TZ122	4320.083	69.844	-36.77	13.544	12.896	11.063	Ps5	»ìºÏÆº
TZ122	4320.1592	73.537	-36.563	14.77	14.046	11.675	Ps5	»ìºÏÆº
TZ122	4320.2354	78.806	-36.215	14.5	13.781	11.07	Ps5	»ìºÏÆº
TZ122	4320.3116	85.126	-35.745	12.848	12.21	9.471	Ps5	»ìºÏÆº
TZ122	4320.3878	91.777	-35.189	10.541	10.021	7.517	Ps5	»ìºÏÆº
TZ122	4320.464	98.092	-34.562	8.33	7.927	5.775	Ps5	»ìºÏÆº
TZ122	4320.5402	103.454	-33.846	6.742	6.433	4.583	Ps5	»ìºÏÆº
TZ122	4320.6164	107.449	-33.021	5.846	5.598	3.931	Ps5	»ìºÏÆº
TZ122	4320.6926	110.172	-32.096	5.433	5.222	3.647	Ps5	»ìºÏÆº
TZ122	4320.7688	112.027	-31.124	5.404	5.216	3.66	Ps5	»ìºÏÆº
TZ122	4320.845	113.323	-30.201	5.748	5.573	3.967	Ps5	»ìºÏÆº
TZ122	4320.9212	113.985	-29.446	6.528	6.358	4.635	Ps5	»ìºÏÆº
TZ122	4320.9974	113.665	-28.966	7.846	7.678	5.779	Ps5	»ìºÏÆº
TZ122	4321.0736	112.066	-28.809	9.515	9.353	7.309	Ps5	»ìºÏÆº
TZ122	4321.1498	109.47	-28.995	11.183	11.037	8.98	Ps5	»ìºÏÆº
TZ122	4321.226	106.612	-29.476	12.399	12.283	10.396	Ps5	»ìºÏÆº
TZ122	4321.3022	104.114	-30.147	12.717	12.639	11.091	Ps5	»ìºÏÆº
TZ122	4321.3784	102.316	-30.881	12.017	11.977	10.832	Ps5	»ìºÏÆº
TZ122	4321.4546	101.291	-31.54	10.703	10.696	9.898	Ps5	»ìºÏÆº
TZ122	4321.5308	100.962	-32.013	9.364	9.381	8.818	Ps5	»ìºÏÆº
TZ122	4321.607	101.229	-32.258	8.335	8.37	7.937	Ps5	»ìºÏÆº
TZ122	4321.6832	102.101	-32.325	7.676	7.725	7.353	Ps5	»ìºÏÆº
TZ122	4321.7594	103.596	-32.319	7.313	7.379	7.028	Ps5	»ìºÏÆº
TZ122	4321.8356	105.426	-32.344	7.15	7.233	6.886	Ps5	»ìºÏÆº
TZ122	4321.9118	106.939	-32.466	7.091	7.195	6.848	Ps5	»ìºÏÆº
TZ122	4321.988	107.545	-32.689	7.028	7.152	6.816	Ps5	»ìºÏÆº
TZ122	4322.0642	107.084	-32.975	6.858	7	6.693	Ps5	»ìºÏÆº
TZ122	4322.1404	106.025	-33.302	6.541	6.696	6.435	Ps5	»ìºÏÆº
TZ122	4322.2166	105.001	-33.658	6.111	6.277	6.072	Ps5	»ìºÏÆº
TZ122	4322.2928	104.247	-34.06	5.679	5.849	5.701	Ps5	»ìºÏÆº
TZ122	4322.369	103.552	-34.542	5.353	5.525	5.42	Ps5	»ìºÏÆº
TZ122	4322.4452	102.408	-35.113	5.192	5.364	5.303	Ps5	»ìºÏÆº
TZ122	4322.5214	100.387	-35.724	5.224	5.398	5.376	Ps5	»ìºÏÆº
TZ122	4322.5976	97.31	-36.282	5.455	5.65	5.661	Ps5	»ìºÏÆº
TZ122	4322.6738	93.519	-36.712	5.891	6.13	6.174	Ps5	»ìºÏÆº
TZ122	4322.75	89.687	-37.002	6.514	6.818	6.901	Ps5	»ìºÏÆº
TZ122	4322.8262	86.439	-37.193	7.223	7.609	7.735	Ps5	»ìºÏÆº
TZ122	4322.9024	84.117	-37.357	7.867	8.335	8.504	Ps5	»ìºÏÆº
TZ122	4322.9786	82.666	-37.547	8.281	8.807	8.997	Ps5	»ìºÏÆº
TZ122	4323.0548	81.847	-37.786	8.347	8.888	9.07	Ps5	»ìºÏÆº
TZ122	4323.131	81.489	-38.068	8.053	8.556	8.718	Ps5	»ìºÏÆº
TZ122	4323.2072	81.48	-38.357	7.505	7.941	8.082	Ps5	»ìºÏÆº
TZ122	4323.2834	81.836	-38.605	6.886	7.256	7.38	Ps5	»ìºÏÆº
TZ122	4323.3596	82.639	-38.774	6.405	6.724	6.836	Ps5	»ìºÏÆº
TZ122	4323.4358	83.952	-38.847	6.152	6.441	6.546	Ps5	»ìºÏÆº
TZ122	4323.512	85.683	-38.823	6.151	6.435	6.534	Ps5	»ìºÏÆº
TZ122	4323.5882	87.684	-38.716	6.392	6.694	6.796	Ps5	»ìºÏÆº
TZ122	4323.6644	90.035	-38.549	6.82	7.157	7.268	Ps5	»ìºÏÆº
TZ122	4323.7406	92.912	-38.344	7.253	7.62	7.733	Ps5	»ìºÏÆº
TZ122	4323.8168	96.302	-38.129	7.494	7.866	7.961	Ps5	»ìºÏÆº
TZ122	4323.893	99.848	-37.926	7.457	7.79	7.861	Ps5	»ìºÏÆº
TZ122	4323.9692	102.855	-37.726	7.195	7.481	7.516	Ps5	»ìºÏÆº
TZ122	4324.0454	104.693	-37.531	6.861	7.113	7.107	Ps5	É°Æº
TZ122	4324.1216	104.987	-37.351	6.639	6.859	6.805	Ps5	É°Æº
TZ122	4324.1978	103.918	-37.186	6.602	6.799	6.69	Ps5	É°Æº
TZ122	4324.274	102.203	-37.034	6.782	6.96	6.784	Ps5	É°Æº
TZ122	4324.3502	100.727	-36.894	7.169	7.331	7.083	Ps5	É°Æº
TZ122	4324.4264	100.188	-36.736	7.639	7.781	7.436	Ps5	É°Æº
TZ122	4324.5026	100.935	-36.501	7.928	8.044	7.601	Ps5	É°Æº
TZ122	4324.5788	103.08	-36.143	7.828	7.914	7.397	Ps5	É°Æº
TZ122	4324.655	106.344	-35.656	7.355	7.41	6.856	Ps5	É°Æº
TZ122	4324.7312	109.926	-35.09	6.828	6.856	6.285	Ps5	É°Æº
TZ122	4324.8074	112.746	-34.545	6.57	6.576	5.985	Ps5	É°Æº
TZ122	4324.8836	113.919	-34.122	6.703	6.69	6.058	Ps5	É°Æº
TZ122	4324.9598	113.213	-33.876	7.325	7.292	6.588	Ps5	É°Æº
TZ122	4325.036	111.144	-33.813	8.564	8.504	7.685	Ps5	É°Æº
TZ122	4325.1122	108.498	-33.911	10.198	10.113	9.158	Ps5	É°Æº
TZ122	4325.1884	106.01	-34.119	11.492	11.387	10.35	Ps5	É°Æº
TZ122	4325.2646	103.901	-34.394	11.963	11.846	10.815	Ps5	É°Æº
TZ122	4325.3408	101.788	-34.7	11.726	11.606	10.642	Ps5	É°Æº
TZ122	4325.417	99.011	-34.994	11.535	11.436	10.529	Ps5	É°Æº
TZ122	4325.4932	95.416	-35.241	12.001	11.924	11.014	Ps5	É°Æº
TZ122	4325.5694	91.635	-35.443	13.249	13.194	12.213	Ps5	É°Æº
TZ122	4325.6456	88.685	-35.635	15.023	15.032	13.945	Ps5	É°Æº
TZ122	4325.7218	87.432	-35.877	16.495	16.623	15.458	Ps5	É°Æº
TZ122	4325.798	87.942	-36.22	17.016	17.279	16.095	Ps5	É°Æº
TZ122	4325.8742	89.382	-36.682	16.464	16.851	15.724	Ps5	É°Æº
TZ122	4325.9504	90.542	-37.229	15.306	15.798	14.786	Ps5	É°Æº
TZ122	4326.0266	90.536	-37.815	14.102	14.695	13.836	Ps5	É°Æº
TZ122	4326.1028	89.313	-38.387	13.146	13.831	13.093	Ps5	É°Æº
TZ122	4326.179	87.498	-38.908	12.398	13.157	12.55	Ps5	É°Æº
TZ122	4326.2552	85.73	-39.38	11.698	12.527	12.078	Ps5	É°Æº
TZ122	4326.3314	84.308	-39.827	10.976	11.841	11.542	Ps5	É°Æº
TZ122	4326.4076	83.24	-40.255	10.213	11.077	10.913	Ps5	É°Æº
TZ122	4326.4838	82.417	-40.67	9.426	10.262	10.211	Ps5	É°Æº
TZ122	4326.56	81.769	-41.062	8.654	9.443	9.482	Ps5	É°Æº
TZ122	4326.6362	81.438	-41.422	7.945	8.681	8.789	Ps5	É°Æº
TZ122	4326.7124	81.602	-41.741	7.351	8.036	8.192	Ps5	É°Æº
TZ122	4326.7886	82.285	-42.029	6.897	7.538	7.731	Ps5	É°Æº
TZ122	4326.8648	83.294	-42.319	6.573	7.184	7.407	Ps5	É°Æº
TZ122	4326.941	84.403	-42.663	6.35	6.943	7.191	Ps5	É°Æº
TZ122	4327.0172	85.531	-43.121	6.189	6.772	7.042	Ps5	É°Æº
TZ122	4327.0934	86.656	-43.733	6.059	6.633	6.92	Ps5	É°Æº
TZ122	4327.1696	87.619	-44.508	5.946	6.511	6.81	Ps5	É°Æº
TZ122	4327.2458	88.015	-45.425	5.854	6.41	6.717	Ps5	É°Æº
TZ122	4327.322	87.352	-46.418	5.793	6.344	6.656	Ps5	É°Æº
TZ122	4327.3982	85.421	-47.39	5.77	6.319	6.636	Ps5	É°Æº
TZ122	4327.4744	82.521	-48.256	5.779	6.33	6.651	Ps5	É°Æº
TZ122	4327.5506	79.357	-48.97	5.799	6.35	6.671	Ps5	É°Æº
TZ122	4327.6268	76.658	-49.53	5.795	6.339	6.655	Ps5	É°Æº
TZ122	4327.703	75.077	-49.946	5.735	6.258	6.56	Ps5	É°Æº
TZ122	4327.7792	75.07	-50.232	5.598	6.085	6.362	Ps5	É°Æº
TZ122	4327.8554	76.651	-50.412	5.389	5.828	6.071	Ps5	É°Æº
TZ122	4327.9316	79.535	-50.517	5.129	5.514	5.721	Ps5	É°Æº
TZ122	4328.0078	83.4	-50.559	4.85	5.181	5.354	Ps5	É°Æº
TZ122	4328.084	87.808	-50.541	4.578	4.862	5.005	Ps5	É°Æº
TZ122	4328.1602	92.362	-50.461	4.34	4.583	4.702	Ps5	É°Æº
TZ122	4328.2364	96.626	-50.314	4.155	4.365	4.467	Ps5	É°Æº
TZ122	4328.3126	100.037	-50.076	4.039	4.227	4.316	Ps5	É°Æº
TZ122	4328.3888	102.129	-49.728	4.009	4.183	4.265	Ps5	É°Æº
TZ122	4328.465	102.861	-49.264	4.071	4.239	4.318	Ps5	É°Æº
