DEPTH	GR	FACES	FACES2
4317.3886	78.166	Ps6	S3-1-1
4317.4648	79.672	Ps6	S3-1-1
4317.541	81.42	Ps6	S3-1-1
4317.6172	83.271	Ps6	S3-1-1
4317.6934	84.942	Ps6	S3-1-1
4317.7696	85.982	Ps6	S3-1-1
4317.8458	85.954	Ps6	S3-1-1
4317.922	84.561	Ps6	S3-1-1
4317.9982	81.759	Ps6	S3-1-1
4318.0744	77.926	Ps6	S3-1-1
4318.1506	73.806	Ps6	S3-1-1
4318.2268	70.352	Ps6	S3-1-1
4318.303	68.788	Ps6	S3-1-1
4318.3792	70.199	Ps6	S3-1-1
4318.4554	74.8	Ps6	S3-1-1
4318.5316	81.815	Ps6	S3-1-2
4318.6078	89.783	Ps6	S3-1-2
4318.684	96.927	Ps6	S3-1-2
4318.7602	102.013	Ps6	S3-1-2
4318.8364	105.084	Ps6	S3-1-2
4318.9126	107.062	Ps6	S3-1-2
4318.9888	109.016	Ps6	S3-1-2
4319.065	111.693	Ps6	S3-1-2
4319.1412	115.226	Ps6	S3-1-2
4319.2174	119.123	Ps6	S3-1-2
4319.2936	122.741	Ps6	S3-1-2
4319.3698	125.548	Ps6	S3-1-2
4319.446	127.431	Ps6	S3-1-2
4319.5222	128.602	Ps6	S3-1-2
4319.5984	129.256	Ps6	S3-1-2
4319.6746	129.454	Ps6	S3-1-2
4319.7508	129.308	Ps6	S3-1-2
4319.827	128.966	Ps6	S3-1-2
4319.9032	128.489	Ps6	S3-1-2
4319.9794	127.743	Ps6	S3-1-2
4320.0556	126.592	Ps6	S3-1-2
4320.1318	124.827	Ps6	S3-1-2
4320.208	122.125	Ps6	S3-1-2
4320.2842	118.222	Ps6	S3-1-2
4320.3604	113.298	Ps6	S3-1-2
4320.4366	108.272	Ps6	S3-1-2
4320.5128	104.29	Ps6	S3-1-2
4320.589	102.247	Ps6	S3-1-2
4320.6652	102.567	Ps6	S3-1-2
4320.7414	105.003	Ps6	S3-1-2
4320.8176	108.862	Ps6	S3-1-2
4320.8938	113.167	Ps6	S3-1-2
4320.97	117.007	Ps6	S3-1-2
4321.0462	119.881	Ps6	S3-1-2
4321.1224	121.647	Ps6	S3-1-2
4321.1986	122.408	Ps6	S3-1-2
4321.2748	122.31	Ps6	S3-1-2
4321.351	121.469	Ps6	S3-1-2
4321.4272	119.82	Ps6	S3-1-2
4321.5034	116.938	Ps6	S3-1-2
4321.5796	112.358	Ps6	S3-1-2
4321.6558	105.963	Ps6	S3-1-2
4321.732	98.263	Ps6	S3-1-2
4321.8082	90.261	Ps6	S3-1-2
4321.8844	83.067	Ps6	S3-1-2
4321.9606	77.571	Ps6	S3-1-2
4322.0368	74.209	Ps6	S3-1-2
4322.113	72.843	Ps6	S3-1-2
4322.1892	72.83	Ps6	S3-1-2
4322.2654	73.385	Ps6	S3-1-2
4322.3416	74.011	Ps6	S3-1-2
4322.4178	74.572	Ps6	S3-1-2
4322.494	75.311	Ps6	S3-1-2
4322.5702	76.988	Ps6	S3-1-2
4322.6464	80.619	Ps6	S3-1-2
4322.7226	86.99	Ps6	S3-1-2
4322.7988	96.266	Ps6	S3-1-2
4322.875	107.972	Ps6	S3-1-2
4322.9512	121.061	Ps6	S3-1-2
4323.0274	134.266	Ps6	S3-1-2
4323.1036	146.306	Ps6	S3-1-2
4323.1798	156.186	Ps6	S3-1-2
4323.256	163.519	Ps6	S3-1-2
4323.3322	168.644	Ps6	S3-1-2
4323.4084	172.307	Ps6	S3-1-2
4323.4846	175.153	Ps6	S3-1-2
4323.5608	177.628	Ps6	S3-1-2
4323.637	179.933	Ps6	S3-1-2
4323.7132	181.84	Ps6	S3-1-2
4323.7894	182.94	Ps6	S3-1-2
4323.8656	182.778	Ps6	S3-1-2
4323.9418	180.457	Ps6	S3-1-2
4324.018	174.748	Ps6	S3-1-3
4324.0942	164.494	Ps5	S3-1-3
4324.1704	149.419	Ps5	S3-1-3
4324.2466	130.614	Ps5	S3-1-3
4324.3228	110.589	Ps5	S3-1-3
4324.399	92.161	Ps5	S3-1-3
4324.4752	77.429	Ps5	S3-1-3
4324.5514	67.244	Ps5	S3-1-3
4324.6276	61.224	Ps5	S3-1-3
4324.7038	58.251	Ps5	S3-1-3
4324.78	57.216	Ps5	S3-1-3
4324.8562	57.316	Ps5	S3-1-3
4324.9324	58.259	Ps5	S3-1-3
4325.0086	60.079	Ps5	S3-1-3
4325.0848	63.004	Ps5	S3-1-3
4325.161	67.07	Ps5	S3-1-3
4325.2372	72.06	Ps5	S3-1-3
4325.3134	77.462	Ps5	S3-1-3
4325.3896	82.71	Ps5	S3-1-3
4325.4658	87.551	Ps5	S3-1-3
4325.542	92.106	Ps5	S3-1-3
4325.6182	96.726	Ps5	S3-1-3
4325.6944	101.368	Ps5	S3-1-3
4325.7706	105.14	Ps5	S3-1-3
4325.8468	106.646	Ps5	S3-1-3
4325.923	104.672	Ps5	S3-1-3
4325.9992	98.846	Ps5	S3-1-3
4326.0754	89.946	Ps5	S3-1-3
4326.1516	79.645	Ps5	S3-1-3
4326.2278	70.088	Ps5	S3-1-3
4326.304	63.234	Ps5	S3-1-3
4326.3802	60.41	Ps5	S3-1-3
4326.4564	61.835	Ps5	S3-1-3
4326.5326	66.906	Ps5	S3-1-3
4326.6088	74.302	Ps5	S3-1-3
4326.685	82.21	Ps5	S3-1-3
4326.7612	88.84	Ps5	S3-1-3
4326.8374	92.956	Ps5	S3-1-3
4326.9136	94.076	Ps5	S3-1-3
4326.9898	92.399	Ps5	S3-1-3
4327.066	88.516	Ps5	S3-1-3
4327.1422	83.236	Ps5	S3-1-3
4327.2184	77.587	Ps5	S3-1-3
4327.2946	72.8	Ps5	S3-1-3
4327.3708	69.863	Ps5	S3-1-3
4327.447	69.351	Ps5	S3-1-3
4327.5232	71.287	Ps5	S3-1-3
4327.5994	74.925	Ps5	S3-1-3
4327.6756	78.89	Ps5	S3-1-3
4327.7518	81.776	Ps5	S3-1-3
4327.828	82.689	Ps5	S3-1-3
4327.9042	81.462	Ps5	S3-1-3
4327.9804	78.533	Ps5	S3-1-3
4328.0566	74.778	Ps5	S3-1-3
4328.1328	71.382	Ps5	S3-1-3
4328.209	69.781	Ps5	S3-1-3
4328.2852	70.889	Ps5	S3-1-3
4328.3614	74.674	Ps5	S3-1-3
4328.4376	80.178	Ps5	S3-1-3
4328.5138	85.748	Ps5	S3-1-3
4328.59	89.588	Ps5	S3-1-3
4328.6662	90.472	Ps5	S3-1-3
4328.7424	87.983	Ps5	S3-1-4
4328.8186	82.69	Ps5	S3-1-4
4328.8948	75.952	Ps5	S3-1-4
4328.971	69.463	Ps5	S3-1-4
4329.0472	64.7	Ps5	S3-1-4
4329.1234	62.752	Ps5	S3-1-4
4329.1996	63.917	Ps5	S3-1-4
4329.2758	67.512	Ps5	S3-1-4
4329.352	72.24	Ps5	S3-1-4
4329.4282	76.581	Ps5	S3-1-4
4329.5044	79.231	Ps5	S3-1-4
4329.5806	79.562	Ps5	S3-1-4
4329.6568	77.658	Ps5	S3-1-4
4329.733	74.022	Ps5	S3-1-4
4329.8092	69.478	Ps5	S3-1-4
4329.8854	65.046	Ps5	S3-1-4
4329.9616	61.534	Ps5	S3-1-4
4330.0378	59.422	Ps5	S3-1-4
4330.114	58.977	Ps5	S3-1-4
4330.1902	60.218	Ps5	S3-1-4
4330.2664	63.14	Ps5	S3-1-4
4330.3426	67.611	Ps5	S3-1-4
4330.4188	73.228	Ps5	S3-1-4
4330.495	79.202	Ps5	S3-1-4
4330.5712	84.524	Ps5	S3-1-4
4330.6474	88.237	Ps5	S3-1-4
4330.7236	89.664	Ps5	S3-1-4
4330.7998	88.794	Ps5	S3-1-4
4330.876	86.422	Ps5	S3-1-4
4330.9522	83.596	Ps5	S3-1-4
4331.0284	81.237	Ps5	S3-1-4
4331.1046	79.849	Ps5	S3-1-4
4331.1808	79.427	Ps5	S3-1-4
4331.257	79.694	Ps5	S3-1-4
4331.3332	80.272	Ps5	S3-1-4
4331.4094	80.692	Ps5	S3-1-4
4331.4856	80.702	Ps5	S3-1-4
4331.5618	80.372	Ps5	S3-1-4
4331.638	79.842	Ps5	S3-1-4
4331.7142	79.061	Ps5	S3-1-4
4331.7904	77.856	Ps5	S3-1-4
4331.8666	75.958	Ps5	S3-1-4
4331.9428	72.983	Ps5	S3-1-4
4332.019	68.796	Ps5	S3-1-4
4332.0952	63.784	Ps5	S3-1-4
4332.1714	58.857	Ps5	S3-1-4
4332.2476	55.571	Ps5	S3-1-4
4332.3238	55.475	Ps5	S3-1-4
4332.4	59.287	Ps5	S3-1-4
4332.4762	66.442	Ps5	S3-1-4
4332.5524	75.161	Ps5	S3-1-4
4332.6286	83.265	Ps5	S3-1-4
4332.7048	89.411	Ps5	S3-1-4
4332.781	93.46	Ps5	S3-1-4
4332.8572	96.273	Ps5	S3-1-4
4332.9334	99.149	Ps5	S3-1-4
4333.0096	103.095	Ps5	S3-1-4
4333.0858	107.925	Ps5	S3-1-4
4333.162	112.384	Ps5	S3-1-4
4333.2382	115.007	Ps5	S3-1-4
4333.3144	114.817	Ps5	S3-1-4
4333.3906	111.569	Ps5	S3-1-4
4333.4668	105.707	Ps5	S3-1-4
4333.543	97.997	Ps5	S3-1-4
4333.6192	89.62	Ps5	S3-1-4
4333.6954	81.93	Ps5	S3-1-4
4333.7716	75.71	Ps5	S3-1-4
4333.8478	70.979	Ps5	S3-1-4
4333.924	67.356	Ps5	S3-1-4
4334.0002	64.369	Ps5	S3-1-4
4334.0764	61.73	Ps5	S3-1-4
4334.1526	59.663	Ps5	S3-1-4
4334.2288	58.98	Ps5	S3-1-4
4334.305	60.598	Ps5	S3-1-4
4334.3812	65.063	Ps5	S3-1-4
4334.4574	72.258	Ps5	S3-1-4
4334.5336	81.413	Ps5	S3-1-4
4334.6098	91.467	Ps5	S3-1-4
4334.686	101.129	Ps5	S3-1-4
4334.7622	109.302	Ps5	S3-1-4
4334.8384	115.369	Ps5	S3-1-4
4334.9146	118.974	Ps5	S3-2-1
4334.9908	119.839	Ps5	S3-2-1
4335.067	117.937	Ps5	S3-2-1
4335.1432	113.618	Ps5	S3-2-1
4335.2194	107.89	Ps5	S3-2-1
4335.2956	102.179	Ps5	S3-2-1
4335.3718	97.961	Ps5	S3-2-1
4335.448	96.291	Ps5	S3-2-1
4335.5242	97.585	Ps5	S3-2-1
4335.6004	101.221	Ps5	S3-2-1
4335.6766	105.829	Ps5	S3-2-1
4335.7528	110.325	Ps5	S3-2-1
4335.829	114.189	Ps5	S3-2-1
4335.9052	117.051	Ps5	S3-2-1
4335.9814	118.524	Ps5	S3-2-1
4336.0576	118.422	Ps5	S3-2-1
4336.1338	116.918	Ps5	S3-2-1
4336.21	114.584	Ps5	S3-2-1
4336.2862	112.024	Ps5	S3-2-1
4336.3624	109.662	Ps5	S3-2-1
4336.4386	107.637	Ps5	S3-2-1
4336.5148	105.775	Ps5	S3-2-1
4336.591	103.731	Ps5	S3-2-1
4336.6672	101.774	Ps5	S3-2-1
4336.7434	100.957	Ps5	S3-2-1
4336.8196	102.532	Ps5	S3-2-1
4336.8958	106.88	Ps5	S3-2-1
4336.972	112.871	Ps5	S3-2-1
4337.0482	118.342	Ps5	S3-2-1
4337.1244	121.17	Ps5	S3-2-1
4337.2006	120.242	Ps5	S3-2-1
4337.2768	116.042	Ps5	S3-2-1
4337.353	110.501	Ps5	S3-2-1
4337.4292	105.911	Ps5	S3-2-1
4337.5054	103.717	Ps5	S3-2-1
4337.5816	104.062	Ps5	S3-2-1
4337.6578	106.096	Ps5	S3-2-1
4337.734	108.689	Ps5	S3-2-1
4337.8102	111.122	Ps5	S3-2-1
4337.8864	113.217	Ps5	S3-2-1
4337.9626	115.135	Ps5	S3-2-1
4338.0388	116.807	Ps5	S3-2-1
4338.115	117.724	Ps5	S3-2-1
4338.1912	117.083	Ps5	S3-2-1
4338.2674	114.412	Ps5	S3-2-1
4338.3436	109.886	Ps5	S3-2-1
4338.4198	104.236	Ps5	S3-2-1
4338.496	98.345	Ps5	S3-2-1
4338.5722	92.963	Ps5	S3-2-1
4338.6484	88.318	Ps5	S3-2-1
4338.7246	84.16	Ps5	S3-2-1
4338.8008	79.949	Ps5	S3-2-1
4338.877	75.456	Ps5	S3-2-1
4338.9532	70.903	Ps5	S3-2-1
4339.0294	66.847	Ps5	S3-2-1
4339.1056	63.915	Ps5	S3-2-1
4339.1818	62.761	Ps5	S3-2-1
4339.258	63.997	Ps5	S3-2-1
4339.3342	67.861	Ps5	S3-2-1
4339.4104	73.733	Ps4	S3-2-1
4339.4866	80.311	Ps4	S3-2-1
4339.5628	86.072	Ps4	S3-2-1
4339.639	89.815	Ps4	S3-2-1
4339.7152	90.926	Ps4	S3-2-1
4339.7914	89.4	Ps4	S3-2-1
4339.8676	85.777	Ps4	S3-2-1
4339.9438	80.894	Ps4	S3-2-1
4340.02	75.541	Ps4	S3-2-1
4340.0962	70.374	Ps4	S3-2-1
4340.1724	65.977	Ps4	S3-2-1
4340.2486	62.829	Ps4	S3-2-1
4340.3248	61.002	Ps4	S3-2-1
4340.401	60.134	Ps4	S3-2-1
4340.4772	59.703	Ps4	S3-2-1
4340.5534	59.287	Ps4	S3-2-1
4340.6296	58.821	Ps4	S3-2-1
4340.7058	58.489	Ps4	S3-2-1
4340.782	58.403	Ps4	S3-2-1
4340.8582	58.546	Ps4	S3-2-1
4340.9344	58.905	Ps4	S3-2-1
4341.0106	59.455	Ps4	S3-2-1
4341.0868	60.264	Ps4	S3-2-1
4341.163	61.469	Ps4	S3-2-1
4341.2392	63.127	Ps4	S3-2-1
4341.3154	65.034	Ps4	S3-2-1
4341.3916	66.89	Ps4	S3-2-1
4341.4678	68.816	Ps4	S3-2-1
4341.544	71.315	Ps4	S3-2-1
4341.6202	75.039	Ps4	S3-2-1
4341.6964	80.402	Ps4	S3-2-1
4341.7726	87.244	Ps4	S3-2-1
4341.8488	94.819	Ps4	S3-2-1
4341.925	102.161	Ps4	S3-2-1
4342.0012	108.061	Ps4	S3-2-2
4342.0774	111.507	Ps4	S3-2-2
4342.1536	111.827	Ps4	S3-2-2
4342.2298	108.893	Ps4	S3-2-2
4342.306	103.119	Ps4	S3-2-2
4342.3822	95.473	Ps4	S3-2-2
4342.4584	87.237	Ps4	S3-2-2
4342.5346	79.696	Ps4	S3-2-2
4342.6108	73.65	Ps4	S3-2-2
4342.687	69.451	Ps4	S3-2-2
4342.7632	67.055	Ps4	S3-2-2
4342.8394	66.211	Ps4	S3-2-2
4342.9156	66.49	Ps4	S3-2-2
4342.9918	67.457	Ps4	S3-2-2
4343.068	68.766	Ps4	S3-2-2
4343.1442	70.171	Ps4	S3-2-2
4343.2204	71.848	Ps4	S3-2-2
4343.2966	74.354	Ps4	S3-2-2
4343.3728	78.266	Ps4	S3-2-2
4343.449	83.741	Ps4	S3-2-2
4343.5252	90.241	Ps4	S3-2-2
4343.6014	96.459	Ps4	S3-2-2
4343.6776	100.797	Ps4	S3-2-2
4343.7538	101.992	Ps4	S3-2-2
4343.83	99.702	Ps4	S3-2-2
4343.9062	94.586	Ps4	S3-2-2
4343.9824	88.247	Ps4	S3-2-2
4344.0586	82.593	Ps4	S3-2-2
4344.1348	79.356	Ps4	S3-2-2
4344.211	79.4	Ps4	S3-2-2
4344.2872	82.569	Ps4	S3-2-2
4344.3634	87.775	Ps4	S3-2-2
4344.4396	93.527	Ps4	S3-2-2
4344.5158	98.327	Ps4	S3-2-2
4344.592	101.115	Ps4	S3-2-2
4344.6682	101.407	Ps4	S3-2-2
4344.7444	99.666	Ps4	S3-2-2
4344.8206	97.113	Ps4	S3-2-2
4344.8968	95.183	Ps4	S3-2-2
4344.973	94.784	Ps4	S3-2-2
4345.0492	96.197	Ps4	S3-2-2
4345.1254	98.904	Ps4	S3-2-2
4345.2016	101.847	Ps4	S3-2-2
4345.2778	103.988	Ps4	S3-2-2
4345.354	104.847	Ps4	S3-2-2
4345.4302	104.707	Ps4	S3-2-2
4345.5064	104.515	Ps4	S3-2-2
4345.5826	105.126	Ps4	S3-2-2
4345.6588	106.704	Ps4	S3-2-2
4345.735	108.631	Ps4	S3-2-2
4345.8112	109.812	Ps4	S3-2-2
4345.8874	109.041	Ps4	S3-2-2
4345.9636	105.525	Ps4	S3-2-2
4346.0398	99.241	Ps4	S3-2-2
4346.116	90.969	Ps4	S3-2-2
4346.1922	81.986	Ps4	S3-2-2
4346.2684	73.576	Ps4	S3-2-2
4346.3446	66.611	Ps4	S3-2-2
4346.4208	61.586	Ps4	S3-2-2
4346.497	58.805	Ps4	S3-2-2
4346.5732	58.444	Ps4	S3-2-2
4346.6494	60.482	Ps4	S3-2-2
4346.7256	64.681	Ps4	S3-2-2
4346.8018	70.449	Ps4	S3-2-2
4346.878	77.001	Ps4	S3-2-2
4346.9542	83.526	Ps4	S3-2-2
4347.0304	89.264	Ps4	S3-2-2
4347.1066	93.78	Ps4	S3-2-2
4347.1828	96.875	Ps4	S3-2-2
4347.259	98.411	Ps4	S3-2-2
4347.3352	98.258	Ps4	S3-2-2
4347.4114	96.447	Ps4	S3-2-2
4347.4876	93.376	Ps4	S3-2-2
4347.5638	89.587	Ps4	S3-2-2
4347.64	85.659	Ps4	S3-2-2
4347.7162	82.077	Ps4	S3-2-2
4347.7924	79.037	Ps4	S3-2-2
4347.8686	76.644	Ps4	S3-2-2
4347.9448	74.963	Ps4	S3-2-2
4348.021	74.098	Ps4	S3-2-2
4348.0972	74.517	Ps4	S3-2-2
4348.1734	76.879	Ps4	S3-2-2
4348.2496	81.631	Ps4	S3-2-2
4348.3258	88.557	Ps4	S3-2-2
4348.402	96.717	Ps4	S3-2-3
4348.4782	104.528	Ps4	S3-2-3
4348.5544	110.25	Ps4	S3-2-3
4348.6306	112.593	Ps4	S3-2-3
4348.7068	110.987	Ps4	S3-2-3
4348.783	105.578	Ps4	S3-2-3
4348.8592	97.322	Ps4	S3-2-3
4348.9354	87.551	Ps4	S3-2-3
4349.0116	77.788	Ps4	S3-2-3
4349.0878	69.621	Ps4	S3-2-3
4349.164	64.164	Ps4	S3-2-3
4349.2402	61.769	Ps4	S3-2-3
4349.3164	61.958	Ps3	S3-2-3
4349.3926	63.919	Ps3	S3-2-3
4349.4688	66.941	Ps3	S3-2-3
4349.545	70.419	Ps3	S3-2-3
4349.6212	73.583	Ps3	S3-2-3
4349.6974	75.549	Ps3	S3-2-3
4349.7736	75.576	Ps3	S3-2-3
4349.8498	73.377	Ps3	S3-2-3
4349.926	69.098	Ps3	S3-2-3
4350.0022	63.576	Ps3	S3-2-3
4350.0784	57.97	Ps3	S3-2-3
4350.1546	53.216	Ps3	S3-2-3
4350.2308	49.594	Ps3	S3-2-3
4350.307	46.96	Ps3	S3-2-3
4350.3832	45.058	Ps3	S3-2-3
4350.4594	43.775	Ps3	S3-2-3
4350.5356	43.029	Ps3	S3-2-3
4350.6118	42.698	Ps3	S3-2-3
4350.688	42.708	Ps3	S3-2-3
4350.7642	43.039	Ps3	S3-2-3
4350.8404	43.458	Ps3	S3-2-3
4350.9166	43.618	Ps3	S3-2-3
4350.9928	43.272	Ps3	S3-2-3
4351.069	42.494	Ps3	S3-2-3
4351.1452	41.654	Ps3	S3-2-3
4351.2214	41.367	Ps3	S3-2-3
4351.2976	42.085	Ps3	S3-2-3
4351.3738	43.701	Ps3	S3-2-3
4351.45	45.774	Ps3	S3-2-3
4351.5262	47.9	Ps3	S3-2-3
4351.6024	49.848	Ps3	S3-2-3
4351.6786	51.615	Ps3	S3-2-3
4351.7548	53.249	Ps3	S3-2-3
4351.831	54.661	Ps3	S3-2-3
4351.9072	55.665	Ps3	S3-2-3
4351.9834	56.149	Ps3	S3-2-3
4352.0596	56.396	Ps3	S3-3-1
4352.1358	57.214	Ps3	S3-3-1
4352.212	59.75	Ps3	S3-3-1
4352.2882	64.687	Ps3	S3-3-1
4352.3644	71.696	Ps3	S3-3-1
4352.4406	79.261	Ps3	S3-3-1
4352.5168	85.524	Ps3	S3-3-1
4352.593	88.897	Ps3	S3-3-1
4352.6692	88.568	Ps3	S3-3-1
4352.7454	84.671	Ps3	S3-3-1
4352.8216	78.089	Ps3	S3-3-1
4352.8978	70.11	Ps3	S3-3-1
4352.974	62.11	Ps3	S3-3-1
4353.0502	55.147	Ps3	S3-3-1
4353.1264	49.964	Ps3	S3-3-1
4353.2026	47.001	Ps3	S3-3-1
4353.2788	46.443	Ps3	S3-3-1
4353.355	48.107	Ps3	S3-3-1
4353.4312	51.503	Ps3	S3-3-1
4353.5074	56.288	Ps3	S3-3-1
4353.5836	62.058	Ps3	S3-3-1
4353.6598	67.929	Ps3	S3-3-1
4353.736	72.619	Ps3	S3-3-1
4353.8122	74.941	Ps3	S3-3-1
4353.8884	74.405	Ps3	S3-3-1
4353.9646	71.623	Ps3	S3-3-1
4354.0408	68.069	Ps3	S3-3-1
4354.117	65.485	Ps3	S3-3-1
4354.1932	64.935	Ps3	S3-3-1
4354.2694	66.093	Ps3	S3-3-1
4354.3456	67.487	Ps3	S3-3-1
4354.4218	67.426	Ps3	S3-3-1
4354.498	65.128	Ps3	S3-3-1
4354.5742	61.111	Ps3	S3-3-1
4354.6504	56.642	Ps3	S3-3-1
4354.7266	52.976	Ps3	S3-3-1
4354.8028	50.831	Ps3	S3-3-1
4354.879	50.196	Ps3	S3-3-1
4354.9552	50.49	Ps3	S3-3-1
4355.0314	51.029	Ps3	S3-3-1
4355.1076	51.442	Ps3	S3-3-1
4355.1838	51.69	Ps3	S3-3-1
4355.26	51.825	Ps3	S3-3-1
4355.3362	52.074	Ps3	S3-3-1
4355.4124	52.759	Ps3	S3-3-1
4355.4886	54.203	Ps3	S3-3-1
4355.5648	56.527	Ps3	S3-3-1
4355.641	59.32	Ps3	S3-3-1
4355.7172	61.696	Ps3	S3-3-1
4355.7934	62.922	Ps3	S3-3-1
4355.8696	62.627	Ps3	S3-3-1
4355.9458	60.929	Ps3	S3-3-1
4356.022	58.274	Ps3	S3-3-1
4356.0982	55.227	Ps3	S3-3-1
4356.1744	52.256	Ps3	S3-3-1
4356.2506	49.711	Ps3	S3-3-1
4356.3268	47.814	Ps3	S3-3-1
4356.403	46.685	Ps3	S3-3-1
4356.4792	46.358	Ps3	S3-3-1
4356.5554	46.802	Ps3	S3-3-1
4356.6316	47.984	Ps3	S3-3-1
4356.7078	49.917	Ps3	S3-3-1
4356.784	52.476	Ps3	S3-3-1
4356.8602	55.41	Ps3	S3-3-1
4356.9364	58.533	Ps3	S3-3-1
4357.0126	61.906	Ps3	S3-3-1
4357.0888	66	Ps3	S3-3-1
4357.165	71.331	Ps3	S3-3-1
4357.2412	78.093	Ps3	S3-3-2
4357.3174	85.763	Ps3	S3-3-2
4357.3936	93.1	Ps3	S3-3-2
4357.4698	98.476	Ps3	S3-3-2
4357.546	100.772	Ps3	S3-3-2
4357.6222	100.073	Ps3	S3-3-2
4357.6984	97.624	Ps3	S3-3-2
4357.7746	94.925	Ps3	S3-3-2
4357.8508	93.17	Ps3	S3-3-2
4357.927	92.65	Ps3	S3-3-2
4358.0032	92.756	Ps3	S3-3-2
4358.0794	92.47	Ps3	S3-3-2
4358.1556	91.021	Ps3	S3-3-2
4358.2318	88.405	Ps3	S3-3-2
4358.308	85.529	Ps3	S3-3-2
4358.3842	83.532	Ps3	S3-3-2
4358.4604	83.166	Ps3	S3-3-2
4358.5366	84.52	Ps3	S3-3-2
4358.6128	87.108	Ps3	S3-3-2
4358.689	89.963	Ps3	S3-3-2
4358.7652	92.013	Ps3	S3-3-2
4358.8414	92.464	Ps3	S3-3-2
4358.9176	91.125	Ps3	S3-3-2
4358.9938	88.586	Ps3	S3-3-2
4359.07	86.043	Ps3	S3-3-2
4359.1462	84.76	Ps3	S3-3-2
4359.2224	85.656	Ps3	S3-3-2
4359.2986	88.791	Ps3	S3-3-2
4359.3748	93.075	Ps3	S3-3-2
4359.451	96.757	Ps3	S3-3-2
4359.5272	98.144	Ps3	S3-3-2
4359.6034	96.311	Ps3	S3-3-2
4359.6796	91.606	Ps3	S3-3-2
4359.7558	85.398	Ps3	S3-3-2
4359.832	79.406	Ps3	S3-3-2
4359.9082	75.094	Ps3	S3-3-2
4359.9844	73.136	Ps3	S3-3-2
4360.0606	73.224	Ps3	S3-3-2
4360.1368	74.336	Ps3	S3-3-2
4360.213	75.397	Ps3	S3-3-2
4360.2892	75.641	Ps3	S3-3-2
4360.3654	74.863	Ps3	S3-3-2
4360.4416	73.279	Ps3	S3-3-2
4360.5178	71.215	Ps3	S3-3-2
4360.594	69.019	Ps3	S3-3-2
4360.6702	66.97	Ps3	S3-3-2
4360.7464	65.27	Ps3	S3-3-2
4360.8226	64.062	Ps3	S3-3-2
4360.8988	63.385	Ps3	S3-3-2
4360.975	63.241	Ps3	S3-3-2
4361.0512	63.433	Ps3	S3-3-2
4361.1274	63.702	Ps3	S3-3-2
4361.2036	63.971	Ps3	S3-3-2
4361.2798	64.327	Ps3	S3-3-2
4361.356	64.995	Ps3	S3-3-2
4361.4322	66.281	Ps3	S3-3-2
4361.5084	68.363	Ps3	S3-3-2
4361.5846	71.016	Ps3	S3-3-2
4361.6608	73.807	Ps3	S3-3-2
4361.737	76.301	Ps3	S3-3-2
4361.8132	77.984	Ps3	S3-3-2
4361.8894	78.544	Ps3	S3-3-2
4361.9656	77.958	Ps3	S3-3-2
